post_id,count,dw_page_sk,dw_eff_dt,page_path_tx,conf_page_path_tx,page_hier_lvl1_nm,parent_page_sk,http_return_cd,nldt_type_cd,page_vertical_tx,dw_last_updt_ts,dw_load_ts
"181566","6","389290","2016-07-15","blog/insurance/find-best-pet-insurance","blog/insurance/find-best-pet-insurance","Insurance","389290","200","D","Insurance","2016-07-18 04:17:23","2015-12-10 00:31:46"
"243251","9","510445","2016-07-15","blog/credit-cards/credit-cards-for-people-with-excellent-credit","blog/credit-cards/credit-cards-for-people-with-excellent-credit","Credit Cards","510445","200","D","Credit Cards","2016-07-18 04:17:23","2016-05-25 07:31:15"
"170052","14","384127","2016-07-15","blog/banking/wells-fargo-vs-chase-comparison","blog/banking/wells-fargo-vs-chase-comparison","Banking","384127","200","D","Banking","2016-07-18 04:17:23","2015-11-07 08:40:35"
"196698","7","151250","2016-07-15","blog/banking/glass-steagall-act-explained","blog/banking/glass-steagall-act-explained","Banking","151250","200","N","Banking","2016-07-18 04:17:23","2015-03-07 03:51:35"
"256011","1","1007686","2016-07-15","blog/credit-cards/how-use-american-express-blue-cash-everyday","blog/credit-cards/how-use-american-express-blue-cash-everyday","Credit Cards","1007686","200","D","Credit Cards","2016-07-18 04:17:23","2016-06-29 03:56:19"
"256813","3","792990","2016-07-15","blog/credit-cards/nerdwallets-best-credit-card-tips-june-2016","blog/credit-cards/nerdwallets-best-credit-card-tips-june-2016","Credit Cards","792990","200","N","Credit Cards","2016-07-18 04:17:23","2016-06-04 04:29:51"
"241794","1","507919","2016-07-15","blog/finance/savings-families-welfare-study","blog/finance/savings-families-welfare-study","Personal Finance","507919","200","N","Personal Finance","2016-07-18 04:17:23","2016-04-29 04:28:46"
"179427","1","388246","2015-12-02","blog/health/healthcare-price-transparency/how-much-does-lasik-cost","blog/health/healthcare-price-transparency/how-much-does-lasik-cost","Other","388246","404","L","Other","2016-07-18 04:17:23","2015-12-03 08:35:52"
"137667","22","388689","2015-12-09","blog/health/cost-medical-marijuana-card","blog/health/cost-medical-marijuana-card","Personal Finance","388689","200","N","Personal Finance","2016-07-18 04:17:23","2015-12-09 15:12:28"
"138169","9","389415","2015-12-16","blog/finance/money/real-work-from-home-jobs","blog/finance/money/real-work-from-home-jobs","Personal Finance","389415","200","N","Personal Finance","2016-07-18 04:17:23","2015-12-16 08:42:12"
"275018","1","1008752","2016-07-15","blog/finance/stay-fiscally-responsible-summer-vacation","blog/finance/stay-fiscally-responsible-summer-vacation","Personal Finance","1008752","200","N","Personal Finance","2016-07-18 04:17:23","2016-07-08 04:01:49"
"271147","1","1008771","2016-07-15","blog/taxes/what-is-w-2-tax-form","blog/taxes/what-is-w-2-tax-form","Taxes","1008771","200","N","Taxes","2016-07-18 04:17:23","2016-07-08 04:01:49"
"178932","1","395790","2016-07-15","blog/health/medical-bankruptcy","blog/health/medical-bankruptcy","Health","395790","200","N","Health","2016-07-18 04:17:23","2016-01-28 05:57:18"
"145481","1","372072","2016-07-16","blog/insurance/auto/red-light-camera-tickets-car-insurance-rates","blog/insurance/auto/red-light-camera-tickets-car-insurance-rates","Insurance","372072","200","N","Insurance","2016-07-18 04:17:23","2015-09-18 17:35:42"
"58501","1","368684","2016-07-15","blog/banking/choose-a-bank-for-your-small-business","blog/banking/choose-a-bank-for-your-small-business","Banking","368684","200","L","Banking","2016-07-18 04:17:23","2015-09-12 08:24:13"
"72609","1","370827","2016-07-15","blog/credit-cards/credit-card-fraud-detection-emv-tech","blog/credit-cards/credit-card-fraud-detection-emv-tech","Credit Cards","370827","200","L","Credit Cards","2016-07-18 04:17:23","2015-09-18 17:35:42"
"77818","1","350709","2016-07-15","blog/credit-cards/5-questions-applying-credit-card","blog/credit-cards/5-questions-applying-credit-card","Credit Cards","350709","200","L","Credit Cards","2016-07-18 04:17:23","2015-08-20 08:18:08"
"245153","1","509165","2016-07-15","blog/loans/leasing-buying-costs","blog/loans/leasing-buying-costs","Loans","509165","200","L","Loans","2016-07-18 04:17:23","2016-05-13 04:17:38"
"209065","3","399400","2016-07-15","blog/investing/5-steps-toward-early-retirement","blog/investing/5-steps-toward-early-retirement","Investing","399400","200","L","Investing","2016-07-18 04:17:23","2016-02-27 06:01:44"
"110589","1","376269","2016-07-15","blog/credit-cards/longest-zero-percent-period-balance-transfers","blog/credit-cards/longest-zero-percent-period-balance-transfers","Credit Cards","376269","200","D","Credit Cards","2016-07-18 04:17:23","2015-09-26 08:21:35"
"218133","1","503041","2016-07-15","blog/banking/ach-transfers","blog/banking/ach-transfers","Banking","503041","200","L","Banking","2016-07-18 04:17:23","2016-03-26 04:29:38"
"251728","1","509931","2016-07-15","blog/mortgages/lenda-review","blog/mortgages/lenda-review","Mortgages","509931","200","D","Mortgages","2016-07-18 04:17:23","2016-05-20 07:25:39"
"162054","9","381336","2016-07-15","blog/loans/student-loans/navient-student-loans","blog/loans/student-loans/navient-student-loans","Loans","381336","200","L","Loans","2016-07-18 04:17:23","2015-10-22 08:23:38"
"133677","1","505736","2016-07-15","blog/mortgages/managing-your-mortgage/home-equity-loan-line-credit-pros-cons","blog/mortgages/managing-your-mortgage/home-equity-loan-line-credit-pros-cons","Mortgages","505736","200","L","Mortgages","2016-07-18 04:17:23","2016-04-15 05:45:56"
"184214","21","389619","2016-07-15","blog/shopping/polaroid-snap-instant-camera-vs-fujifilm-instax-mini-8-camera-comparison","blog/shopping/polaroid-snap-instant-camera-vs-fujifilm-instax-mini-8-camera-comparison","Shopping","389619","200","D","Shopping","2016-07-18 04:17:23","2015-12-17 08:41:23"
"99113","5","508890","2016-07-15","blog/finance/mortgage-credit-report-improve-credit-score","blog/finance/mortgage-credit-report-improve-credit-score","Personal Finance","508890","200","L","Personal Finance","2016-07-18 04:17:23","2016-05-10 06:14:06"
"247943","2","509081","2016-07-15","blog/utilities/verizon-prepaid-cell-phone-plans","blog/utilities/verizon-prepaid-cell-phone-plans","Utilities","509081","200","D","Utilities","2016-07-18 04:17:23","2016-05-12 04:13:46"
"151063","1","368809","2016-07-15","blog/shopping/product-comparisons/dyson-vacuum-models-explained","blog/shopping/product-comparisons/dyson-vacuum-models-explained","Shopping","368809","200","D","Shopping","2016-07-18 04:17:23","2015-09-14 08:22:34"
"179020","1","393070","2016-07-15","blog/health/save-going-to-the-dentist","blog/health/save-going-to-the-dentist","Health","393070","200","N","Health","2016-07-18 04:17:23","2016-01-13 06:15:44"
"209223","6","346640","2016-07-15","blog/banking/wells-fargo-bank-review","blog/banking/wells-fargo-bank-review","Banking","346640","200","D","Banking","2016-07-18 04:17:23","2015-08-01 08:17:14"
"256855","1","792747","2016-07-15","blog/health/how-to-keep-your-dental-costs-low","blog/health/how-to-keep-your-dental-costs-low","Health","792747","200","L","Health","2016-07-18 04:17:23","2016-06-02 04:48:56"
"94461","5","350607","2016-07-15","blog/credit-cards/denied-credit-card-apply","blog/credit-cards/denied-credit-card-apply","Credit Cards","350607","200","L","Credit Cards","2016-07-18 04:17:23","2015-08-19 08:14:59"
"179148","1","391707","2016-07-15","blog/health/medical-costs/cesarean-section-rates-state","blog/health/medical-costs/cesarean-section-rates-state","Health","391707","200","L","Health","2016-07-18 04:17:23","2016-01-06 20:59:27"
"186452","2","795064","2016-07-15","blog/banking/improve-online-banking-security","blog/banking/improve-online-banking-security","Banking","795064","200","N","Banking","2016-07-18 04:17:23","2016-06-07 04:17:24"
"56096","1","367613","2016-07-16","blog/banking/young-entrepreneur-4-tips-forkids","blog/banking/young-entrepreneur-4-tips-forkids","Banking","367613","200","L","Banking","2016-07-18 04:17:23","2015-09-12 08:24:13"
"273503","1","1009828","2016-07-15","blog/finance/car-title-loans","blog/finance/car-title-loans","Personal Finance","1009828","200","L","Personal Finance","2016-07-18 04:17:23","2016-07-14 04:05:23"
"262004","1","795297","2016-07-16","blog/mortgages/mortgage-rates-today-wednesday-june-8-hovering-near-3-year-lows","blog/mortgages/mortgage-rates-today-wednesday-june-8-hovering-near-3-year-lows","Mortgages","795297","200","N","Mortgages","2016-07-18 04:17:23","2016-06-09 05:03:56"
"267823","1","1007006","2016-07-17","blog/finance/save-money-focusing-three-big-expenses","blog/finance/save-money-focusing-three-big-expenses","Personal Finance","1007006","200","N","Personal Finance","2016-07-18 04:18:32","2016-06-23 03:19:21"
"221516","3","507234","2016-04-22","blog/investing//blog/investing/401k-contribution-limits","blog/investing//blog/investing/401k-contribution-limits","Investing","507234","301","L","Investing","2016-07-18 04:17:23","2016-04-23 04:29:13"
"188813","3","996491","2016-05-31","search/undefined/blog/utilities/best-family-cell-phone-plans","search/undefined/blog/utilities/best-family-cell-phone-plans","Utilities","996491","404","D","Utilities","2016-07-18 04:17:23","2016-06-22 22:04:03"
"265784","1","796124","2016-07-15","blog/small-business/startups-can-control-spending-first-year","blog/small-business/startups-can-control-spending-first-year","Small Business","796124","200","N","Small Business","2016-07-18 04:17:23","2016-06-17 04:41:03"
"179420","21","390498","2016-07-15","blog/health/how-much-does-a-root-canal-cost","blog/health/how-much-does-a-root-canal-cost","Health","390498","200","L","Health","2016-07-18 04:17:23","2015-12-18 08:38:26"
"166771","100","381678","2016-07-15","blog/loans/personal-loans-bad-credit","blog/loans/personal-loans-bad-credit","Loans","381678","200","D","Loans","2016-07-18 04:17:23","2015-10-23 08:23:05"
"117721","5","338464","2016-07-15","blog/small-business/10-steps-opening-hair-salon","blog/small-business/10-steps-opening-hair-salon","Small Business","338464","200","L","Small Business","2016-07-18 04:17:23","2015-05-21 09:16:02"
"234888","1","507163","2016-07-15","blog/banking/preaching-african-american-financial-literacy","blog/banking/preaching-african-american-financial-literacy","Banking","507163","200","L","Banking","2016-07-18 04:17:23","2016-04-23 04:15:33"
"47652","1","368698","2016-07-15","blog/banking/banking-news/doddfrank-impacted-checking-account","blog/banking/banking-news/doddfrank-impacted-checking-account","Banking","368698","200","L","Banking","2016-07-18 04:17:23","2015-09-12 08:24:13"
"210479","1","398938","2016-07-15","blog/shopping/bonavita-vs-technivorm-coffee-maker-comparison","blog/shopping/bonavita-vs-technivorm-coffee-maker-comparison","Shopping","398938","200","D","Shopping","2016-07-18 04:17:23","2016-02-24 06:09:33"
"181511","1","391201","2016-07-15","blog/mortgages/challenge-low-refinance-appraisal","blog/mortgages/challenge-low-refinance-appraisal","Mortgages","391201","200","L","Mortgages","2016-07-18 04:17:23","2015-12-24 08:36:37"
"219595","11","400703","2016-07-15","blog/credit-cards/capital-one-creditwise-free-credit-scores-everyone-non-cardholders","blog/credit-cards/capital-one-creditwise-free-credit-scores-everyone-non-cardholders","Credit Cards","400703","200","L","Credit Cards","2016-07-18 04:17:23","2016-03-11 05:54:01"
"193731","2","393719","2016-07-15","blog/small-business/business-line-of-credit","blog/small-business/business-line-of-credit","Small Business","393719","200","D","Small Business","2016-07-18 04:17:23","2016-01-20 05:51:11"
"14745","1","371974","2016-07-15","blog/credit-cards/2-cash-worth","blog/credit-cards/2-cash-worth","Credit Cards","371974","200","L","Credit Cards","2016-07-18 04:17:23","2015-09-18 17:35:42"
"139191","3","1008894","2016-07-15","blog/investing/whats-529a-account","blog/investing/whats-529a-account","Investing","1008894","200","N","Investing","2016-07-18 04:17:23","2016-07-09 03:01:20"
"179184","1","392575","2016-07-15","blog/health/medical-costs/best-exercises-invest-in-now","blog/health/medical-costs/best-exercises-invest-in-now","Health","392575","200","L","Health","2016-07-18 04:17:23","2016-01-08 08:50:15"
"182315","3","389090","2016-07-15","blog/small-business/small-business-lender-reviews","blog/small-business/small-business-lender-reviews","Small Business","389090","200","D","Small Business","2016-07-18 04:19:47","2015-12-10 00:31:46"
"224629","3","502351","2016-07-16","blog/loans/auto-loans/buy-used-car","blog/loans/auto-loans/buy-used-car","Loans","502351","200","L","Loans","2016-07-18 04:17:23","2016-03-22 04:40:33"
"53194","1","791789","2016-01-22","search/undefined/blog/banking/american-personal-saving-rate","search/undefined/blog/banking/american-personal-saving-rate","Banking","791789","404","N","Banking","2016-07-18 04:17:23","2016-06-01 18:09:10"
"112512","1","396402","2016-01-28","blog/finance/credit-score/debt-collection-agencies-credit-report","blog/finance/credit-score/debt-collection-agencies-credit-report","Personal Finance","396402","200","L","Personal Finance","2016-07-18 04:17:23","2016-01-30 05:58:35"
"201172","72","995975","2016-02-24","search/undefined/blog/finance/how-to-build-credit","search/undefined/blog/finance/how-to-build-credit","Personal Finance","995975","404","L","Personal Finance","2016-07-18 04:17:23","2016-06-22 22:04:03"
"183698","2","503096","2016-03-25","blog/banking/checking/how-to-cancel-a-check","blog/banking/checking/how-to-cancel-a-check","Banking","503096","200","L","Banking","2016-07-18 04:17:23","2016-03-26 05:58:56"
"235913","4","507223","2016-04-22","blog/cities/best-places-stem-grads-2016","blog/cities/best-places-stem-grads-2016","Other","507223","301","N","Other","2016-07-18 04:17:23","2016-04-23 04:29:13"
"179099","1","391799","2016-07-15","blog/health/medical-costs/what-is-aspartame","blog/health/medical-costs/what-is-aspartame","Health","391799","200","L","Health","2016-07-18 04:17:23","2016-01-06 20:59:27"
"156240","1","371469","2016-07-15","blog/insurance/life/college-students-need-life-insurance","blog/insurance/life/college-students-need-life-insurance","Insurance","371469","200","L","Insurance","2016-07-18 04:17:23","2015-09-18 17:35:42"
"122174","3","395369","2016-07-15","blog/finance/how-young-start-building-credit","blog/finance/how-young-start-building-credit","Personal Finance","395369","200","L","Personal Finance","2016-07-18 04:17:23","2016-01-30 05:58:35"
"138138","2","372540","2016-07-15","blog/insurance/travel-insurance","blog/insurance/travel-insurance","Insurance","372540","200","L","Insurance","2016-07-18 04:17:23","2015-09-19 08:28:48"
"150839","5","368070","2016-07-15","blog/shopping/store-savings-guides/victorias-secret-store-guide","blog/shopping/store-savings-guides/victorias-secret-store-guide","Shopping","368070","200","D","Shopping","2016-07-18 04:17:23","2015-09-14 08:22:34"
"160671","2","374884","2016-07-15","blog/investing/etrade-review","blog/investing/etrade-review","Investing","374884","200","D","Investing","2016-07-18 04:17:23","2015-09-24 08:26:33"
"76112","1","382174","2016-07-15","blog/credit-cards/oneunited-bank-unity-secured-credit-card-comeback-card","blog/credit-cards/oneunited-bank-unity-secured-credit-card-comeback-card","Credit Cards","382174","200","D","Credit Cards","2016-07-18 04:17:23","2015-10-27 08:23:34"
